,token,score,match
27203,assistente,75,astete
27204,rrebocado,71,preciado
27205,cinqta,77,cintora
27206,quya,67,puyal
27207,finiquitos,63,giaquinto
27208,atajan,77,catalan
27209,efentado,75,fernando
27210,jusgada,73,sada
27211,marauedises,74,marrades
27212,ruedo,80,rubeo
27213,abrire,77,cabries
27214,caueça,80,capua
27215,.-fernando,100,fernando
27216,revocara,75,rocamora
27217,llevarse,71,learte
27218,Maestro,83,maeso
27219,truxere,67,teres
27220,fortalaciendola,61,moraleda
27221,colmenar,89,colmenares
27222,cinbrias,77,briñas
27223,abrigos,83,argos
27224,crebrada,77,cerda
27225,rotonuestros,70,ronderos
27226,yftorias,77,trias
27227,rubor,80,rubeo
27228,enbiar,73,yebar
27229,cossta,91,costa
27230,peones.A,75,pendones
27231,obligados,94,obligado
27232,cuelguen,71,eguren
27233,confintais,71,colinas
27234,Romanos,100,romanos
27235,podía,80,posada
27236,Rubial,86,rubiales
27237,bandurrias,75,burria
27238,haziendoles,63,aurioles
27239,cauellera,75,cañellas
27240,saetiño,77,santiso
27241,halle,91,haller
27242,recybieredes,63,recines
27243,caydas,83,cañadas
27244,bargas,100,bargas
27245,tasarce,73,arce
27246,ziudad,67,eudald
27247,Contrata,77,corta
27248,arteson,83,artes
27249,atapados,67,matajudios
27250,abentaxada,84,abenaxara
27251,llebarle,71,learte
27252,pyes,86,pes
27253,escuano,86,lescano
27254,quebrare,67,muraire
27255,exempciones,67,recines
27256,florentinos,95,florentino
27257,quisiera,71,quiers
27258,xpti,67,petit
27259,parroquiano,80,marroquin
27260,remitieron,75,remiro
27261,clavo,89,cavo
27262,yo,67,yago
27263,asules,83,laules
27264,crusifficado,67,criado
27265,intervención,74,interian
27266,Cuya,89,cuyas
27267,iglefia,86,iglesia
27268,despojare,71,desforez
27269,sobacos,77,sobiñas
27270,munumento,67,manent
27271,estubo,71,estuardo
27272,entregarlas,70,centellas
27273,vifitacion,90,visitacion
27274,atrás,80,waters
27275,633,0,dessi
27276,Vende,80,verde
27277,contente,80,monente
27278,cavaja,86,carvajal
27279,varcos,91,arcos
27280,demostraciones,73,moriones
27281,alquitetura,67,albiturria
27282,vejez,80,velez
27283,jueses,73,jesus
27284,rresibir,67,urresti
27285,trasflorion,71,florin
27286,faborecido,78,fabricio
27287,accidente,71,reciente
27288,"225,000",15,ab-ach
27289,platicaron,75,patron
27290,cubileteas,78,cubillas
27291,anuas,83,yanguas
27292,ysiese,80,sese
27293,fenezerlo,67,venero
27294,priuandola,74,espindola
27295,aprezio,73,arzão
27296,quillames,80,quiles
27297,sirua,83,siruela
27298,plugo,89,lugo
27299,tesos,73,tueros
27300,cerafines,80,cerain
27301,nezesitaremos,76,nestares
27302,montara,92,montaña
27303,hazello,77,avello
27304,pendientes,78,pendones
27305,aguanteros,82,agueros
27306,rregente,80,orrente
27307,esteras,86,testera
27308,"
",0,dessi
27309,entrometer,67,romerate
27310,jornadas,77,jorda
27311,i,67,li
27312,grabadas,80,granada
27313,concedió,75,concepcio
27314,compadre,71,compaseur
27315,canonicacion,78,anunciacion
27316,padesiendo,74,rudesindo
27317,    ,0,dessi
27318,trapa,80,tapia
27319,Reverencia,71,revenga
27320,perfeccionados,73,preciado
27321,fefonarios,71,fornaro
27322,principio,80,princi
27323,acople,73,coles
27324,testera,100,testera
27325,letonia,92,letona
27326,ofisina,77,frisia
27327,restaron,86,restan
27328,Apóstol,92,apostol
27329,encajen,67,echauren
27330,almaticas,80,matias
27331,moradores,75,morones
27332,Gaste,89,gast
27333,naranjados,78,granados
27334,satisfizo,75,santiso
27335,rosetes,92,rosete
27336,carmesies,75,cabries
27337,azerse,77,azeredo
27338,Archivo,75,archidona
27339,remision,80,remigio
27340,pagar,89,agar
27341,sirineo,75,sardinero
27342,euanjelista,82,evangelista
27343,comprende,75,cornide
27344,Pastores,93,pastors
27345,terzia,80,terça
27346,Gárgola,77,frigola
27347,estragos,74,esparragosa
27348,solturas,75,porturas
27349,1356,0,dessi
27350,corredores,78,carreres
27351,graciosso,80,grosso
27352,dispongo,77,diogo
27353,peltrechos,71,poechos
27354,dicha,73,ichaso
27355,Fábula,73,bufala
27356,plano,100,plano
27357,Cantidad,75,carniado
27358,tomarle,80,tormaleo
27359,hieroglificos,57,hipolito
27360,acebto,91,acebo
27361,adonde,77,donadeu
27362,constituciones,67,centurione
27363,Nieto,100,nieto
27364,auisar,83,aguiar
27365,fiado,80,viado
27366,pipas,89,ipas
27367,montea,92,montesa
27368,padrones,86,padron
27369,fasistor,77,fitor
27370,sirviefe,82,sirviente
27371,meta,80,mezeta
27372,falencia,88,valencia
27373,Tenia,89,tena
27374,enguillo,86,guillo
27375,hereditarios,74,heredia
27376,filete,73,leyte
27377,aprecios,77,recio
27378,pro-,86,pero
27379,tanto,80,canto
27380,45000,0,dessi
27381,crusificados,70,ricardos
27382,debujadas,75,bujanda
27383,jurisdicción,70,purificacion
27384,tuvo,75,tudo
27385,murio,89,muro
27386,Alameda,100,alameda
27387,determino,75,oterino
27388,Presento,86,presno
27389,deuan,80,duran
27390,V.a,57,cavo
27391,lencería,77,leceta
27392,fianzaotorgamos,56,zamoratoro
27393,arena,91,ardena
27394,receui,77,retegui
27395,ynnumerata,62,huerta
27396,yncluya,67,cuyas
27397,flandes,100,flandes
27398,perficionado,74,peinado
27399,ts,67,cots
27400,"89,067",17,ab-ach
27401,cadiciando,78,andicano
27402,enbarotadas,74,barradas
27403,cuarteles,80,cartes
27404,habiéndose,71,abiancos
27405,hizimos,67,chirinos
27406,Eccehomo,67,bencomo
27407,ceniça,80,ceria
27408,accepto,71,aniceto
27409,lexitimo,77,leitão
27410,tesoro,80,toro
27411,ca,80,cea
27412,exercitada,67,mercadal
27413,feamos,75,ferramosca
27414,ruchicler,67,archer
27415,distraíamos,67,ramos
27416,conuendria,74,consuegra
27417,bollas,83,bolaños
27418,Zolerias,71,olmera
27419,fortificacion-,80,purificacion
27420,ribete,77,arriete
27421,salbador,88,salvador
27422,traerla,77,tavera
27423,bellyano,80,belando
27424,encondonados,70,coronado
27425,lucenbur,77,lucen
27426,aberlas,80,cabañeras
27427,auerias,83,arias
27428,historia,80,vitoria
27429,prendía,83,pereda
27430,7,0,dessi
27431,fielmte,67,fierlant
27432,huecado,77,chueca
27433,placos,86,palacios
27434,estofando,71,restaino
27435,sinceramente,78,sanclemente
27436,cumbre,73,combe
27437,280,0,dessi
27438,tanpoco,83,tanco
27439,ffernando,94,fernando
27440,gastar,83,gaspar
27441,oydo,75,foyo
27442,faluador,75,salvador
27443,contender,78,centenero
27444,Caridad,80,carniado
27445,adornadas,80,adrada
27446,velaron,80,villaron
27447,fediesen,71,fersen
27448,Ella,89,bella
27449,hachura,73,acuña
27450,hazia,80,hazaña
27451,comer,83,colomer
27452,macisos,77,mancio
27453,pintarla,77,pinar
27454,chancillerias,70,cavanillas
27455,farja,80,faria
27456,dejación,77,jacint
27457,alqueto,80,saliquet
27458,iuan,75,gian
27459,ynperial,77,peria
27460,vza,67,val
27461,arriero,86,carrero
27462,estubieredes,76,thubieres
27463,pynte,80,ponte
27464,encaxonar,71,escalona
27465,abajen,80,aben
27466,sercos,73,heros
27467,deban,80,daban
27468,Sacerdotes,78,savertes
27469,donó,80,do
27470,ziento,73,nieto
27471,estuuiera,75,testera
27472,135,0,dessi
27473,presentaren,74,santaren
27474,sabetera,80,sabater
27475,pagaban,83,pagan
27476,1684,0,dessi
27477,enbeuido,71,cenedo
27478,bole,89,bolea
27479,asunto.[Por,67,asunsolo
27480,vastidores,74,valtorres
27481,avste,89,aste
27482,resuscitado,74,preciado
27483,sacaua,80,acuña
27484,pedestrales,80,pedralbes
27485,Recoletos,71,cleto
27486,hilando,83,lando
27487,vacado,83,vacaro
27488,necesario,75,nemesio
27489,texeda,100,texeda
27490,estipulaban,67,esteban
27491,subasta,83,basta
27492,Contiene,77,conti
27493,dicernio,75,vicencio
27494,1588,0,dessi
27495,algún,80,alagon
27496,púlpitos,71,ipolito
27497,rótulos,73,tulio
27498,rreziba,73,riba
27499,acierte,71,arriete
27500,yesso,73,espeso
27501,perjuysio,75,perosio
27502,sanblador,82,salvador
27503,hiziere,71,riviere
27504,decentar,75,ecenarro
27505,recibiría,80,ribeira
27506,traviessa,82,travieso
27507,conuenidos,71,oquendo
27508,Ensanblador,74,salvador
27509,profesasen,75,presas
27510,Recoletas,78,mecolaeta
27511,linaje,100,linaje
27512,otorgada,67,rada
27513,minuciosa,71,mucio
27514,çanja,86,ana
27515,enero,91,venero
27516,pays,75,payo
27517,avenida,86,avendaño
27518,mudas,80,judas
27519,aserta,92,caserta
27520,rrecaudo,77,recaño
27521,relacionado,74,elizondo
27522,suspension,74,ascension
27523,adereço,77,azeredo
27524,aufente,80,lafuente
27525,pebetes,86,peeters
27526,aboly,80,alboy
27527,facvltad,67,alta
27528,albazeas,82,calabazas
27529,lumynador,75,luyando
27530,coro,89,corio
27531,prefenten,75,parente
27532,avezindarme,67,avendaño
27533,seda,86,sea
27534,alcanzar,93,alcazar
27535,guarnece,77,guarc
27536,charidad,75,carniado
27537,ynzerta,71,unzueta
27538,siguiesen,80,sigues
27539,bronçe,91,browne
27540,lanzones,86,lanzon
27541,zebiles,67,meireles
27542,albaçea,83,albear
27543,rematandolo,70,attendolo
27544,prueha,77,pruneda
27545,alfao,91,alfaro
27546,mesmos,73,maeso
27547,consignados,67,cansino
27548,Lena,89,elena
27549,signo)-Doctor,67,victorino
27550,beatas,91,beata
27551,superior-,77,suero
27552,Belen,80,elena
27553,logica,73,longa
27554,afer,75,arfe
27555,caón,86,cano
27556,gofos,80,godos
27557,conpufifion,67,concepcion
27558,capilleta,88,capilla
27559,rrestituyre,70,restituto
27560,juisio,77,justino
27561,atape,73,ataide
27562,Retratado,71,retuerta
27563,basquiñas,80,bascuas
27564,declaraban,67,clariana
27565,balerfe,73,arfe
27566,querer,80,quer
27567,permaneciere,64,pierre-ernest
27568,entregar,80,entrena
27569,pleito,91,leitão
27570,farfan,100,farfan
27571,alexo,100,alexo
27572,fuegra,77,figuera
27573,sy,57,sayri
27574,barrancos,94,barranco
27575,coftas,83,costas
27576,tambien,73,aben
27577,cesare,100,cesare
27578,satisfacer,67,sabatier
27579,crusifijo,67,rufino
27580,acude,80,azcue
27581,marias,100,mariñas
27582,manpuesto,71,maeso
27583,elabrar,80,labrador
27584,reparos,77,rieros
27585,basiado,80,basualdo
27586,amasado,83,amasa
27587,peañita,80,pita
27588,pimentero,82,pimentel
27589,çasonada,75,casafonda
27590,desperiencia,70,espiñeira
27591,capaces,83,capac
27592,coruixa,83,coruña
27593,reliquia,67,urquina
27594,franciscanos,86,francisca
27595,epitetos,71,prieto
27596,hardales,80,charles
27597,DIFUNTO,67,pinto
27598,Relacion,77,recio
27599,goticas,77,goicoa
27600,hombre,100,hombre
27601,verdadero,82,verdacer
27602,cernidos,77,nidos
27603,contaxio,77,conti
27604,bendita,92,benita
27605,licendo,92,liendo
27606,alfragiado,71,salgado
27607,fuersas,80,figueras
27608,rrequiriera,67,requena
27609,mazenel,83,manel
27610,moelle,86,mourelle
27611,Pías,86,peñas
27612,aquello,80,arguello
27613,terçios,83,tueros
27614,soletas,77,olañeta
27615,distinción,70,giustiniani
27616,guarnizion,89,guarnizo
27617,concauidades,63,moncada
27618,acatando,80,cataneo
27619,declararen,78,decraene
27620,fortifican,71,florian
27621,162,0,dessi
27622,respondió,75,resendio
27623,monserrate,100,monserrate
27624,ynsanblaxe,63,santibañez
27625,ausentar,71,austri
27626,Religiosas,71,reinosa
27627,sion,89,simon
27628,glorifas,77,loris
27629,fiamos,73,fayos
27630,cirujano,77,ruano
27631,pinctores,82,victores
27632,esentas,77,mestas
27633,cupiere,77,dupire
27634,solio,83,solimon
27635,encaxados,71,encalada
27636,codecillos,80,conchillos
27637,galilea,77,gralla
27638,tallados,88,vallados
27639,auiamos,77,alamos
27640,hera,100,hera
27641,aliñar,80,calar
27642,nezesidad,67,ezeysa
27643,moniziones,78,moriones
27644,hordenes,86,hornes
27645,mesclado,80,escardo
27646,segund,92,segundo
27647,lossa,100,lossa
27648,debolber,71,doller
27649,llegadas,75,villegas
27650,ajustarse,71,justa
27651,detenerme,67,centenero
27652,llamado,83,amado
27653,alsada,83,losada
27654,acudiendo,75,facundo
27655,pronto,83,ponton
27656,demostrado,75,dorado
27657,justos,91,justo
27658,yftoria,77,torija
27659,cabezera,86,cabeza
27660,rroto,83,borroto
27661,dlxxx,50,lax
27662,saçon,89,salon
27663,cabeça,91,cabeza
27664,inuentario,67,intriago
27665,desocupare,67,desforez
27666,agustino,93,agustin
27667,guelles,88,arguelles
27668,Recibio,83,recio
27669,alizares,88,cañizares
27670,ppub,60,puebla
27671,tomaste,83,tomas
27672,cargan,83,argain
27673,"1681,14",15,ab-ach
27674,lerma,100,lerma
27675,jorje,80,jofre
27676,clase,83,clauses
27677,intercolunio,63,antonio
27678,artezon,77,marton
27679,aquellas,80,cañellas
27680,cedieron,86,cedron
27681,fijallos,71,faltos
27682,rehecho,80,behechio
27683,comendadores,86,comenares
27684,abise,80,albis
27685,ligazones,75,leganes
27686,canas,91,cangas
27687,cavada,83,cavana
27688,necessidad,62,messia
27689,yncontinenti,64,constantin
27690,recibí,80,recio
27691,llegasen,75,villegas
27692,cometo,83,comoto
27693,instrumento,70,sarmiento
27694,cañeria,91,ceria
27695,gaftan,83,gaitan
27696,condissiones,67,condamine
27697,vof,67,von
27698,Bautismo,75,bautista
27699,rropajes,71,roales
27700,contenydo,75,contero
27701,rrestaredes,78,estrees
27702,resista,83,ressa
27703,ensinias,80,enzinas
27704,probecho,88,provecho
27705,posibilidad,71,osilia
27706,oleo,100,oleo
27707,harriero,80,herrero
27708,rresevir,71,forrester
27709,nave,89,naves
27710,reconosimiento,64,reciente
27711,conbite,73,cote
27712,tallista,77,lista
27713,conformes,75,colomes
27714,Carcoma,86,carcova
27715,sigundo,86,segundo
27716,ligiran,73,gian
27717,abisen,80,aben
27718,dulces,91,dulce
27719,piernas,92,pernas
27720,Licdo,80,lidon
27721,1722,0,dessi
27722,baldrian,86,adrian
27723,rubricados,78,ricardos
27724,conbega,77,conesa
27725,zer,67,per
27726,fábulas,80,blas
27727,llene,83,allende
27728,macizando,82,marciano
27729,conpañia,75,contamina
27730,pubo,75,ubon
27731,pagarle,77,pagave
27732,criadas,80,cortiada
27733,hepistola,71,piola
27734,llenandolo,75,llançol
27735,remediar,80,armedia
27736,coriente,89,corrientes
27737,saltaduras,70,salvadores
27738,broñir,73,rovira
27739,uicente--,86,vicente
27740,Ramirez.[En,82,ramirez
27741,mandays,77,mandia
27742,garcia,100,garcia
27743,volvió,67,moli
27744,colaterales,74,corrales
27745,urdinario,75,urdinso
27746,executiva,63,mendicutia
27747,ao,80,cao
27748,tapadera,75,campdera
27749,acuse,80,azcue
27750,efectuadas,67,lecuanda
27751,supiere,77,dupire
27752,Entrego,77,enyego
27753,inscripto,67,cristo
27754,hermoseadas,78,hermosa
27755,Ies,86,ries
27756,perteneze,71,perez
27757,Cordito,83,corio
27758,ochabada,75,orcajada
27759,quería,89,quer
27760,Es,80,pes
27761,oreteados,71,remedios
27762,públicos,77,pablos
27763,enfanblado,67,hernando
27764,continuarla,70,contamina
27765,uanco,83,juanico
27766,Teniente,75,reciente
27767,solida,83,soliva
27768,expecial,67,texeira
27769,coginete,71,cornet
27770,magistral,80,mairal
27771,Restan,100,restan
27772,examinado,75,peinado
27773,Reprisas,71,repiso
27774,monedaje,86,moneda
27775,afirma,83,firmat
27776,xpsto,73,pastor
27777,coniforme,71,conforto
27778,derribasen,71,adriaen
27779,reduziendolo,63,reinoso
27780,rreal,89,real
27781,precedente,78,reciente
27782,dotar,73,dutari
27783,estaban,86,esteban
27784,grutesco,71,guasco
27785,diesedes,75,cespedes
27786,pared,100,pared
27787,ueneras,77,bueras
27788,aseptaua,67,atau
27789,trabajador,71,trobado
27790,matalotaje,67,astarloa
27791,Resive,77,restivo
27792,composito,80,comoto
27793,moldurica,71,mauricia
27794,murallas,88,murillas
27795,Justa,100,justa
27796,cendales,80,canales
27797,repartido,71,reart
27798,executase,62,cuentas
27799,cunplida,75,cumplido
27800,rreste,80,forrester
27801,moriscos,80,moscoso
27802,apresio,80,farnesio
27803,Contradira,78,contador
27804,lizendº,83,liendo
27805,enpesados,71,pescador
27806,lusgan,73,luxan
27807,encargueys,71,aragues
27808,hazienda-,77,hazen
27809,manifesto,75,aniceto
27810,Juan,100,juan
27811,serayten,71,serena
27812,cámara,91,camara
27813,condizien,71,conde
27814,mi,80,mai
27815,lara,100,lara
27816,honre,89,hore
27817,bacer,83,balcera
27818,ynponer,71,pontero
27819,capn,75,cano
27820,covillos,78,conchillos
27821,ajustandola,74,castañola
27822,algualzil,88,aguazil
27823,paymogo,73,payo
27824,bateas,77,badenas
27825,reboco,80,roco
27826,maiores,83,mares
27827,hero,89,heros
27828,indemnizarse,60,demandre
27829,infinitas,82,infantas
27830,yglezia,77,lezica
27831,ligos,80,lagos
27832,bretaña,80,breña
27833,yzo,57,yago
27834,Sacando,80,escandon
27835,acauarian,71,clariana
27836,mandaredes,78,monardes
27837,sacandole,71,sandoval
27838,relieues,75,ortelius
27839,claraboa,77,clara
27840,embrazado,71,temprado
27841,messes,83,mieses
27842,calemas,86,alemans
27843,curándola,71,guardiola
27844,montesclaros,80,monteros
27845,curtidores,75,curtis
27846,enchapadura,74,encalada
27847,hieren,77,riedren
27848,feñala,80,falla
27849,anunciacion,100,anunciacion
27850,manchado,93,machado
27851,crus,89,creus
27852,deseños,83,descos
27853,cosecha,77,concha
27854,armellas,82,cormellas
27855,ffirme,67,freire
27856,moldadas,77,molas
27857,çomete,77,romerate
27858,Parecio,83,recio
27859,artifizes,71,aries
27860,personalmente,67,bernalte
27861,Vm,50,viedma
27862,intierro,75,quintero
27863,legítimas,71,legasa
27864,testmo,77,teotimo
27865,algun,73,altuna
27866,variedad,80,artieda
27867,famagos,86,amargos
27868,dejandola,71,mendiola
27869,otorgantes,82,orantes
27870,botica,83,borica
27871,pajecillos,76,vallecillos
27872,porqueste,88,porquet
27873,apartare,71,bonaparte
27874,fueredes,80,fuertes
27875,desamparados,70,temprado
27876,enplasteziendo,61,pernstein
27877,comenzar,82,comenares
27878,qu,67,quer
27879,muzeta,83,mezeta
27880,pagasemos,71,pages
27881,tablado,86,tablada
27882,cocotes,83,cotes
27883,sseñores,77,serres
27884,conbenio,80,conelio
27885,distintos,67,cristiano
27886,serda,80,serra
27887,Penitente,71,reciente
27888,juifio,73,julio
27889,esgrafiada,71,granada
27890,Rentas,83,arenas
27891,musical,77,micael
27892,fagais,77,fanegas
27893,fierro,100,fierro
27894,vaya,75,vaca
27895,fazeys,73,fayos
27896,jusguen,67,ugena
27897,enpesaron,71,escatron
27898,Haga,80,chagas
27899,designo,77,espino
27900,Ambos,91,ambros
27901,pastelero,75,pastene
27902,arrabales,82,parrales
27903,enrazar,77,beraza
27904,U.,67,du
27905,yja,67,jan
27906,prebenda,75,pebernat
27907,desymos,77,descos
27908,hijos.nombro,63,honorio
27909,hordinaria,67,horna
27910,a[dentroque,67,enrique
27911,trabajare,75,tabares
27912,segundas,93,segunda
27913,largor,80,lago
27914,amenazando,78,arenzano
27915,sepultura,71,sepla
27916,narratiua,88,arratia
27917,perfectas,82,perfecto
27918,igualen,83,igual
27919,cornifa,83,coria
27920,2199,0,dessi
27921,mysmo,73,maymon
27922,josepf,91,josef
27923,deuociones,71,recines
27924,pidieron,77,piñero
27925,enbasamento,70,sarmiento
27926,biombos,67,pombo
27927,azulejo,83,alejo
27928,antte,80,gante
27929,cauesas,83,casas
27930,rriuera,83,riera
27931,sufre,80,jufre
27932,ase,86,aste
27933,construyendo,67,constanzo
27934,serar,80,serra
27935,quitaron,80,buitron
27936,picar,89,piar
27937,majas,80,mazas
27938,bonibles,71,bowles
27939,gastare,86,gaspare
27940,quella,83,tuella
27941,nube,75,nuñez
27942,estipites,71,espes
27943,taso,86,aso
27944,fima,80,firmat
27945,acabando,71,albano
27946,estoffados,67,estuardo
27947,bata,89,beata
27948,faxardo,86,fajardo
27949,refiuido,67,requijo
27950,"5,000",18,ab-ach
27951,limas,89,lima
27952,voy,67,moy
27953,subseda,83,ubeda
27954,mienbros,71,rieros
27955,veces,83,vecares
27956,ermandad,80,germana
27957,archetes,80,aceites
27958,defuntos,71,frutos
27959,pendiente,71,reciente
27960,hager,75,ger
27961,baldocrin,75,baldiri
27962,trabas,83,rabasa
27963,aubos,80,arbos
27964,Herdo,80,heros
27965,torneles,86,tornel
27966,decimos,83,decio
27967,restamos,78,prestamero
